Scope	ID	Key	Value
reac	RE7A10E3C	FVA95-ub	10000
reac	RE7A10E3C	GCR-r	singleton
reac	RE7A10E3C	RKO-c	unaf
reac	RE7A10E3C	RKO-r	1
reac	RE7CA1416	FBA-c	zero
reac	RE7CA1416	FBA-f	0
reac	RE7CA1416	FVA95-c	bloc
reac	RE7CA1416	FVA95-lb	0
reac	RE7CA1416	FVA95-ub	0
reac	RE7CA1416	GCR-r	zero-flux
reac	RE7CA1416	RKO-c	unaf
reac	RE7CA1416	RKO-r	1
reac	RE7CBE30E	FBA-c	zero
reac	RE7CBE30E	FBA-f	0
reac	RE7CBE30E	FVA95-c	free
reac	RE7CBE30E	FVA95-lb	-10000
reac	RE7CBE30E	FVA95-ub	0
reac	RE7CBE30E	GCR-r	C-A316F1E9
reac	RE7CBE30E	RKO-c	unaf
reac	RE7CBE30E	RKO-r	1
reac	RE7E0E79F	FBA-c	zero
reac	RE7E0E79F	FBA-f	0
reac	RE7E0E79F	FVA95-c	free
reac	RE7E0E79F	FVA95-lb	-2.739169469
reac	RE7E0E79F	FVA95-ub	1.826112979
reac	RE7E0E79F	GCR-r	singleton
reac	RE7E0E79F	RKO-c	unaf
reac	RE7E0E79F	RKO-r	1
reac	RE7F02BA9	FBA-c	nonz
reac	RE7F02BA9	FBA-f	0.005810681
reac	RE7F02BA9	FVA95-c	free
reac	RE7F02BA9	FVA95-lb	0.005520147
reac	RE7F02BA9	FVA95-ub	0.005810681
reac	RE7F02BA9	GCR-r	C-A204F57
reac	RE7F02BA9	RKO-c	leth
reac	RE7F02BA9	RKO-r	0
reac	RE8B1C2E3	FBA-c	zero
reac	RE8B1C2E3	FBA-f	0
reac	RE8B1C2E3	FVA95-c	free
reac	RE8B1C2E3	FVA95-lb	-10000
reac	RE8B1C2E3	FVA95-ub	10000
reac	RE8B1C2E3	GCR-r	C-DA2D093C
reac	RE8B1C2E3	RKO-c	unaf
reac	RE8B1C2E3	RKO-r	1
reac	RE8E0B672	FBA-c	nonz
reac	RE8E0B672	FBA-f	-0.001305719
reac	RE8E0B672	FVA95-c	free
reac	RE8E0B672	FVA95-lb	-0.098122955
reac	RE8E0B672	FVA95-ub	-0.001240433
reac	RE8E0B672	GCR-r	C-4FA04CB2
reac	RE8E0B672	RKO-c	impa
reac	RE8E0B672	RKO-r	0.641208325
reac	RE97914BB	FBA-c	nonz
reac	RE97914BB	FBA-f	0.446243359
reac	RE97914BB	FVA95-c	free
reac	RE97914BB	FVA95-lb	-10000
reac	RE97914BB	FVA95-ub	4.999280367
reac	RE97914BB	GCR-r	singleton
reac	RE97914BB	RKO-c	unaf
reac	RE97914BB	RKO-r	1
reac	RE984810	FBA-c	zero
reac	RE984810	FBA-f	0
reac	RE984810	FVA95-c	bloc
reac	RE984810	FVA95-lb	0
reac	RE984810	FVA95-ub	0
reac	RE984810	GCR-r	zero-flux
reac	RE984810	RKO-c	unaf
reac	RE984810	RKO-r	1
reac	RE99642ED	FBA-c	zero
reac	RE99642ED	FBA-f	0
reac	RE99642ED	FVA95-c	free
reac	RE99642ED	FVA95-lb	-10000
reac	RE99642ED	FVA95-ub	10000
reac	RE99642ED	GCR-r	singleton
reac	RE99642ED	RKO-c	unaf
reac	RE99642ED	RKO-r	1
reac	RE9AA9DF9	FBA-c	nonz
reac	RE9AA9DF9	FBA-f	0.700835296
reac	RE9AA9DF9	FVA95-c	free
reac	RE9AA9DF9	FVA95-lb	-1.6428372
reac	RE9AA9DF9	FVA95-ub	8.762591694
reac	RE9AA9DF9	GCR-r	singleton
reac	RE9AA9DF9	RKO-c	unaf
reac	RE9AA9DF9	RKO-r	1
reac	RE9FD4F23	FBA-c	nonz
reac	RE9FD4F23	FBA-f	-0.345030831
reac	RE9FD4F23	FVA95-c	free
reac	RE9FD4F23	FVA95-lb	-1.525574528
reac	RE9FD4F23	FVA95-ub	0
reac	RE9FD4F23	GCR-r	C-DBBC6A76
reac	RE9FD4F23	RKO-c	unaf
reac	RE9FD4F23	RKO-r	1
reac	REA45AF0	FBA-c	nonz
reac	REA45AF0	FBA-f	0.001305719
reac	REA45AF0	FVA95-c	free
reac	REA45AF0	FVA95-lb	0.001240433
reac	REA45AF0	FVA95-ub	0.098122955
reac	REA45AF0	GCR-r	C-4FA04CB2
reac	REA45AF0	RKO-c	impa
reac	REA45AF0	RKO-r	0.641208325
reac	REAEAEDE0	FBA-c	zero
reac	REAEAEDE0	FBA-f	0
reac	REAEAEDE0	FVA95-c	free
reac	REAEAEDE0	FVA95-lb	-0.478232973
reac	REAEAEDE0	FVA95-ub	0
reac	REAEAEDE0	GCR-r	singleton
reac	REAEAEDE0	RKO-c	unaf
reac	REAEAEDE0	RKO-r	1
reac	REAF0E3FE	FBA-c	zero
reac	REAF0E3FE	FBA-f	0
reac	REAF0E3FE	FVA95-c	free
reac	REAF0E3FE	FVA95-lb	0
reac	REAF0E3FE	FVA95-ub	1.042481634
reac	REAF0E3FE	GCR-r	C-A1AF5640
reac	REAF0E3FE	RKO-c	unaf
reac	REAF0E3FE	RKO-r	1
reac	REB67C836	FBA-c	zero
reac	REB67C836	FBA-f	0
reac	REB67C836	FVA95-c	bloc
reac	REB67C836	FVA95-lb	0
reac	REB67C836	FVA95-ub	0
reac	REB67C836	GCR-r	zero-flux
reac	REB67C836	RKO-c	unaf
reac	REB67C836	RKO-r	1
reac	REB85D675	FBA-c	zero
reac	REB85D675	FBA-f	0
reac	REB85D675	FVA95-c	free
reac	REB85D675	FVA95-lb	0
reac	REB85D675	FVA95-ub	1.521760816
reac	REB85D675	GCR-r	C-635739A7
reac	REB85D675	RKO-c	unaf
reac	REB85D675	RKO-r	1
reac	REBF85BE8	FBA-c	zero
reac	REBF85BE8	FBA-f	0
reac	REBF85BE8	FVA95-c	free
reac	REBF85BE8	FVA95-lb	-0.670010462
reac	REBF85BE8	FVA95-ub	0
reac	REBF85BE8	GCR-r	C-D73A0741
reac	REBF85BE8	RKO-c	unaf
reac	REBF85BE8	RKO-r	1
reac	REC2ACE54	FBA-c	zero
reac	REC2ACE54	FBA-f	0
reac	REC2ACE54	FVA95-c	free
reac	REC2ACE54	FVA95-lb	-10000
reac	REC2ACE54	FVA95-ub	10000
reac	REC2ACE54	GCR-r	singleton
reac	REC2ACE54	RKO-c	unaf
reac	REC2ACE54	RKO-r	1
reac	REC4C1414	FBA-c	zero
reac	REC4C1414	FBA-f	0
reac	REC4C1414	FVA95-c	free
reac	REC4C1414	FVA95-lb	0
reac	REC4C1414	FVA95-ub	2.739169469
reac	REC4C1414	GCR-r	C-4961BE8A
reac	REC4C1414	RKO-c	unaf
reac	REC4C1414	RKO-r	1
reac	REC5E4BB6	FBA-c	zero
reac	REC5E4BB6	FBA-f	0
reac	REC5E4BB6	FVA95-c	free
reac	REC5E4BB6	FVA95-lb	0
reac	REC5E4BB6	FVA95-ub	10000
reac	REC5E4BB6	GCR-r	singleton
reac	REC5E4BB6	RKO-c	unaf
reac	REC5E4BB6	RKO-r	1
reac	REC97C5CE	FBA-c	zero
reac	REC97C5CE	FBA-f	-4.18853E-12
reac	REC97C5CE	FVA95-c	free
reac	REC97C5CE	FVA95-lb	-10000
reac	REC97C5CE	FVA95-ub	10000
reac	REC97C5CE	GCR-r	singleton
reac	REC97C5CE	RKO-c	unaf
reac	REC97C5CE	RKO-r	1
reac	REC9B4015	FBA-c	nonz
reac	REC9B4015	FBA-f	-0.002611439
reac	REC9B4015	FVA95-c	free
reac	REC9B4015	FVA95-lb	-0.196245911
reac	REC9B4015	FVA95-ub	-0.002480867
reac	REC9B4015	GCR-r	C-4FA04CB2
reac	REC9B4015	RKO-c	impa
reac	REC9B4015	RKO-r	0.641208325
reac	RECA2258A	FBA-c	zero
reac	RECA2258A	FBA-f	0
reac	RECA2258A	FVA95-c	free
reac	RECA2258A	FVA95-lb	-10000
reac	RECA2258A	FVA95-ub	10000
reac	RECA2258A	GCR-r	singleton
reac	RECA2258A	RKO-c	unaf
reac	RECA2258A	RKO-r	1
reac	RECAAC30C	FBA-c	zero
reac	RECAAC30C	FBA-f	9.71159E-11
reac	RECAAC30C	FVA95-c	free
reac	RECAAC30C	FVA95-lb	0
reac	RECAAC30C	FVA95-ub	0.092498838
reac	RECAAC30C	GCR-r	C-6E7C2744
reac	RECAAC30C	RKO-c	unaf
reac	RECAAC30C	RKO-r	1
reac	RECB20592	FBA-c	zero
reac	RECB20592	FBA-f	1.06113E-10
reac	RECB20592	FVA95-c	free
reac	RECB20592	FVA95-lb	-10000
reac	RECB20592	FVA95-ub	3.423961836
reac	RECB20592	GCR-r	singleton
reac	RECB20592	RKO-c	unaf
reac	RECB20592	RKO-r	1
reac	RED02FB63	FBA-c	zero
reac	RED02FB63	FBA-f	0
reac	RED02FB63	FVA95-c	free
reac	RED02FB63	FVA95-lb	-0.089023529
reac	RED02FB63	FVA95-ub	0
reac	RED02FB63	GCR-r	singleton
reac	RED02FB63	RKO-c	unaf
reac	RED02FB63	RKO-r	1
reac	RED21EF10	FBA-c	nonz
reac	RED21EF10	FBA-f	0.015668633
reac	RED21EF10	FVA95-c	free
reac	RED21EF10	FVA95-lb	0.014885201
reac	RED21EF10	FVA95-ub	1.177475463
reac	RED21EF10	GCR-r	C-4FA04CB2
reac	RED21EF10	RKO-c	impa
reac	RED21EF10	RKO-r	0.641208325
reac	RED4D0DBE	FBA-c	zero
reac	RED4D0DBE	FBA-f	0
reac	RED4D0DBE	FVA95-c	bloc
reac	RED4D0DBE	FVA95-lb	0
reac	RED4D0DBE	FVA95-ub	0
reac	RED4D0DBE	GCR-r	zero-flux
reac	RED4D0DBE	RKO-c	unaf
reac	RED4D0DBE	RKO-r	1
reac	RED728980	FBA-c	zero
reac	RED728980	FBA-f	0
reac	RED728980	FVA95-c	free
reac	RED728980	FVA95-lb	0
reac	RED728980	FVA95-ub	0.034619177
reac	RED728980	GCR-r	C-98FDFE10
reac	RED728980	RKO-c	unaf
reac	RED728980	RKO-r	1
reac	RED78552D	FBA-c	zero
reac	RED78552D	FBA-f	0
reac	RED78552D	FVA95-c	free
reac	RED78552D	FVA95-lb	-10000
reac	RED78552D	FVA95-ub	10000
reac	RED78552D	GCR-r	singleton
reac	RED78552D	RKO-c	unaf
reac	RED78552D	RKO-r	1
reac	REDA8B49E	FBA-c	zero
reac	REDA8B49E	FBA-f	0
reac	REDA8B49E	FVA95-c	free
reac	REDA8B49E	FVA95-lb	0
reac	REDA8B49E	FVA95-ub	0.342396184
reac	REDA8B49E	GCR-r	C-F57155
reac	REDA8B49E	RKO-c	unaf
reac	REDA8B49E	RKO-r	1
reac	REDF3F898	FBA-c	zero
reac	REDF3F898	FBA-f	0
reac	REDF3F898	FVA95-c	free
reac	REDF3F898	FVA95-lb	-2.739169469
reac	REDF3F898	FVA95-ub	0
reac	REDF3F898	GCR-r	C-E1DC88B5
reac	REDF3F898	RKO-c	unaf
reac	REDF3F898	RKO-r	1
reac	REE108210	FBA-c	zero
reac	REE108210	FBA-f	0
reac	REE108210	FVA95-c	free
reac	REE108210	FVA95-lb	-10000
reac	REE108210	FVA95-ub	10000
reac	REE108210	GCR-r	singleton
reac	REE108210	RKO-c	unaf
reac	REE108210	RKO-r	1
reac	REE109777	FBA-c	zero
reac	REE109777	FBA-f	0
reac	REE109777	FVA95-c	free
reac	REE109777	FVA95-lb	-10000
reac	REE109777	FVA95-ub	0
reac	REE109777	GCR-r	singleton
reac	REE109777	RKO-c	unaf
reac	REE109777	RKO-r	1
reac	REE2C7C35	FBA-c	zero
reac	REE2C7C35	FBA-f	0
reac	REE2C7C35	FVA95-c	free
reac	REE2C7C35	FVA95-lb	-2.741455653
reac	REE2C7C35	FVA95-ub	0.419577044
reac	REE2C7C35	GCR-r	singleton
reac	REE2C7C35	RKO-c	unaf
reac	REE2C7C35	RKO-r	1
reac	REE47B6B1	FBA-c	zero
reac	REE47B6B1	FBA-f	6.89643E-12
reac	REE47B6B1	FVA95-c	free
reac	REE47B6B1	FVA95-lb	0
reac	REE47B6B1	FVA95-ub	10000
reac	REE47B6B1	GCR-r	singleton
reac	REE47B6B1	RKO-c	unaf
reac	REE47B6B1	RKO-r	1
reac	REE53889C	FBA-c	zero
reac	REE53889C	FBA-f	0
reac	REE53889C	FVA95-c	free
reac	REE53889C	FVA95-lb	-8.586988914
reac	REE53889C	FVA95-ub	1.323389326
reac	REE53889C	GCR-r	singleton
reac	REE53889C	RKO-c	unaf
reac	REE53889C	RKO-r	1
reac	REEA91000	FBA-c	zero
reac	REEA91000	FBA-f	0
reac	REEA91000	FVA95-c	free
reac	REEA91000	FVA95-lb	0
reac	REEA91000	FVA95-ub	0.001811
reac	REEA91000	GCR-r	C-BF540ABD
reac	REEA91000	RKO-c	unaf
reac	REEA91000	RKO-r	1
reac	REEB83731	FBA-c	zero
reac	REEB83731	FBA-f	0
reac	REEB83731	FVA95-c	free
reac	REEB83731	FVA95-lb	-10000
reac	REEB83731	FVA95-ub	10000
reac	REEB83731	GCR-r	singleton
reac	REEB83731	RKO-c	unaf
reac	REEB83731	RKO-r	1
reac	REECB705C	FBA-c	zero
reac	REECB705C	FBA-f	0
reac	REECB705C	FVA95-c	free
reac	REECB705C	FVA95-lb	0
reac	REECB705C	FVA95-ub	2.084963267
reac	REECB705C	GCR-r	C-EC00881C
reac	REECB705C	RKO-c	unaf
reac	REECB705C	RKO-r	1
reac	REEFDC248	FBA-c	nonz
reac	REEFDC248	FBA-f	-0.01619034
reac	REEFDC248	FVA95-c	free
reac	REEFDC248	FVA95-lb	-0.05
reac	REEFDC248	FVA95-ub	-0.015380823
reac	REEFDC248	GCR-r	C-C65A190E
reac	REEFDC248	RKO-c	leth
reac	REEFDC248	RKO-r	0
reac	REF5861E2	FBA-c	zero
reac	REF5861E2	FBA-f	0
reac	REF5861E2	FVA95-c	free
reac	REF5861E2	FVA95-lb	0
reac	REF5861E2	FVA95-ub	10000
reac	REF5861E2	GCR-r	C-A316F1E9
reac	REF5861E2	RKO-c	unaf
reac	REF5861E2	RKO-r	1
reac	REF8B540B	FBA-c	zero
reac	REF8B540B	FBA-f	0
reac	REF8B540B	FVA95-c	free
reac	REF8B540B	FVA95-lb	0
reac	REF8B540B	FVA95-ub	0.36083511
reac	REF8B540B	GCR-r	singleton
reac	REF8B540B	RKO-c	unaf
reac	REF8B540B	RKO-r	1
reac	REFABE379	FBA-c	zero
reac	REFABE379	FBA-f	0
reac	REFABE379	FVA95-c	free
reac	REFABE379	FVA95-lb	-1.095667788
reac	REFABE379	FVA95-ub	0
reac	REFABE379	GCR-r	C-30E045AE
reac	REFABE379	RKO-c	unaf
reac	REFABE379	RKO-r	1
reac	REFDF2D3E	FBA-c	zero
reac	REFDF2D3E	FBA-f	0
reac	REFDF2D3E	FVA95-c	bloc
reac	REFDF2D3E	FVA95-lb	0
reac	REFDF2D3E	FVA95-ub	0
reac	REFDF2D3E	GCR-r	C-E03BB8C9
reac	REFDF2D3E	RKO-c	unaf
reac	REFDF2D3E	RKO-r	1
reac	RF02A2A90	FBA-c	zero
reac	RF02A2A90	FBA-f	0
reac	RF02A2A90	FVA95-c	free
reac	RF02A2A90	FVA95-lb	-10000
reac	RF02A2A90	FVA95-ub	0
reac	RF02A2A90	GCR-r	singleton
reac	RF02A2A90	RKO-c	unaf
reac	RF02A2A90	RKO-r	1
reac	RF032D4FB	FBA-c	zero
reac	RF032D4FB	FBA-f	0
reac	RF032D4FB	FVA95-c	free
reac	RF032D4FB	FVA95-lb	-0.20126415
reac	RF032D4FB	FVA95-ub	0
reac	RF032D4FB	GCR-r	C-DB61EC11
reac	RF032D4FB	RKO-c	unaf
reac	RF032D4FB	RKO-r	1
reac	RF0410BF5	FBA-c	zero
reac	RF0410BF5	FBA-f	-3.45731E-11
reac	RF0410BF5	FVA95-c	free
reac	RF0410BF5	FVA95-lb	-0.662887227
reac	RF0410BF5	FVA95-ub	0
reac	RF0410BF5	GCR-r	singleton
reac	RF0410BF5	RKO-c	unaf
reac	RF0410BF5	RKO-r	1
reac	RF045AAB8	FBA-c	nonz
reac	RF045AAB8	FBA-f	0.186638861
reac	RF045AAB8	FVA95-c	free
reac	RF045AAB8	FVA95-lb	-3.133523449
reac	RF045AAB8	FVA95-ub	17.12733473
reac	RF045AAB8	GCR-r	singleton
reac	RF045AAB8	RKO-c	unaf
reac	RF045AAB8	RKO-r	1
reac	RF0863F0B	FBA-c	zero
reac	RF0863F0B	FBA-f	7.16209E-12
reac	RF0863F0B	FVA95-c	free
reac	RF0863F0B	FVA95-lb	0
reac	RF0863F0B	FVA95-ub	2.735795203
reac	RF0863F0B	GCR-r	C-3EC049FF
reac	RF0863F0B	RKO-c	unaf
reac	RF0863F0B	RKO-r	1
reac	RF09B9634	FBA-c	zero
reac	RF09B9634	FBA-f	1.47513E-11
reac	RF09B9634	FVA95-c	free
reac	RF09B9634	FVA95-lb	0
reac	RF09B9634	FVA95-ub	2.593759899
reac	RF09B9634	GCR-r	C-6D37B1C
reac	RF09B9634	RKO-c	unaf
reac	RF09B9634	RKO-r	1
reac	RF0C7D26C	FBA-c	zero
reac	RF0C7D26C	FBA-f	0
reac	RF0C7D26C	FVA95-c	free
reac	RF0C7D26C	FVA95-lb	0
reac	RF0C7D26C	FVA95-ub	0.282388605
reac	RF0C7D26C	GCR-r	C-DB3AC245
reac	RF0C7D26C	RKO-c	unaf
reac	RF0C7D26C	RKO-r	1
reac	RF0D5225B	FBA-c	zero
reac	RF0D5225B	FBA-f	0
reac	RF0D5225B	FVA95-c	free
reac	RF0D5225B	FVA95-lb	-10000
reac	RF0D5225B	FVA95-ub	10000
reac	RF0D5225B	GCR-r	singleton
reac	RF0D5225B	RKO-c	unaf
reac	RF0D5225B	RKO-r	1
reac	RF136548D	FBA-c	zero
reac	RF136548D	FBA-f	-8.64328E-12
reac	RF136548D	FVA95-c	free
reac	RF136548D	FVA95-lb	0
reac	RF136548D	FVA95-ub	0.019787036
reac	RF136548D	GCR-r	C-A139940C
reac	RF136548D	RKO-c	unaf
reac	RF136548D	RKO-r	1
reac	RF137EA97	FBA-c	zero
reac	RF137EA97	FBA-f	0
reac	RF137EA97	FVA95-c	free
reac	RF137EA97	FVA95-lb	-5.478338938
reac	RF137EA97	FVA95-ub	0
reac	RF137EA97	GCR-r	C-D4F7E792
reac	RF137EA97	RKO-c	unaf
reac	RF137EA97	RKO-r	1
reac	RF14020F8	FBA-c	zero
reac	RF14020F8	FBA-f	0
reac	RF14020F8	FVA95-c	free
reac	RF14020F8	FVA95-lb	0
reac	RF14020F8	FVA95-ub	0.396981082
reac	RF14020F8	GCR-r	C-2EABE5D8
reac	RF14020F8	RKO-c	unaf
reac	RF14020F8	RKO-r	1
reac	RF156DA6E	FBA-c	zero
reac	RF156DA6E	FBA-f	0
reac	RF156DA6E	FVA95-c	free
reac	RF156DA6E	FVA95-lb	-1.095667788
reac	RF156DA6E	FVA95-ub	0
reac	RF156DA6E	GCR-r	singleton
reac	RF156DA6E	RKO-c	unaf
reac	RF156DA6E	RKO-r	1
reac	RF191F672	FBA-c	zero
reac	RF191F672	FBA-f	0
reac	RF191F672	FVA95-c	free
reac	RF191F672	FVA95-lb	-10000
reac	RF191F672	FVA95-ub	0
reac	RF191F672	GCR-r	singleton
reac	RF191F672	RKO-c	unaf
reac	RF191F672	RKO-r	1
reac	RF1991C64	FBA-c	zero
reac	RF1991C64	FBA-f	0
reac	RF1991C64	FVA95-c	free
reac	RF1991C64	FVA95-lb	0
reac	RF1991C64	FVA95-ub	5000
reac	RF1991C64	GCR-r	C-8A075230
reac	RF1991C64	RKO-c	unaf
reac	RF1991C64	RKO-r	1
reac	RF1AACF49	FBA-c	zero
reac	RF1AACF49	FBA-f	-3.45731E-11
reac	RF1AACF49	FVA95-c	free
reac	RF1AACF49	FVA95-lb	-0.079148146
reac	RF1AACF49	FVA95-ub	0
reac	RF1AACF49	GCR-r	C-A9B4DF24
reac	RF1AACF49	RKO-c	unaf
reac	RF1AACF49	RKO-r	1
reac	RF1F12AE3	FBA-c	zero
reac	RF1F12AE3	FBA-f	0
reac	RF1F12AE3	FVA95-c	free
reac	RF1F12AE3	FVA95-lb	0
reac	RF1F12AE3	FVA95-ub	0.91305649
reac	RF1F12AE3	GCR-r	C-DE61E165
reac	RF1F12AE3	RKO-c	unaf
reac	RF1F12AE3	RKO-r	1
reac	RF2E6D957	FBA-c	zero
reac	RF2E6D957	FBA-f	0
reac	RF2E6D957	FVA95-c	free
reac	RF2E6D957	FVA95-lb	-1.439626667
reac	RF2E6D957	FVA95-ub	0
reac	RF2E6D957	GCR-r	singleton
reac	RF2E6D957	RKO-c	unaf
reac	RF2E6D957	RKO-r	1
reac	RF3648FDA	FBA-c	zero
reac	RF3648FDA	FBA-f	0
reac	RF3648FDA	FVA95-c	free
reac	RF3648FDA	FVA95-lb	-10000
reac	RF3648FDA	FVA95-ub	1.598916071
reac	RF3648FDA	GCR-r	singleton
reac	RF3648FDA	RKO-c	unaf
reac	RF3648FDA	RKO-r	1
reac	RF382895C	FBA-c	nonz
reac	RF382895C	FBA-f	-0.02165956
reac	RF382895C	FVA95-c	free
reac	RF382895C	FVA95-lb	-0.05
reac	RF382895C	FVA95-ub	-0.020576582
reac	RF382895C	GCR-r	C-7C2C5EE
reac	RF382895C	RKO-c	leth
reac	RF382895C	RKO-r	0
reac	RF384777	FBA-c	zero
reac	RF384777	FBA-f	1.74759E-11
reac	RF384777	FVA95-c	free
reac	RF384777	FVA95-lb	-10000
reac	RF384777	FVA95-ub	10000
reac	RF384777	GCR-r	singleton
reac	RF384777	RKO-c	unaf
reac	RF384777	RKO-r	1
reac	RF3A1D0D4	FBA-c	zero
reac	RF3A1D0D4	FBA-f	1.09051E-12
reac	RF3A1D0D4	FVA95-c	free
reac	RF3A1D0D4	FVA95-lb	-10000
reac	RF3A1D0D4	FVA95-ub	10000
reac	RF3A1D0D4	GCR-r	singleton
reac	RF3A1D0D4	RKO-c	unaf
reac	RF3A1D0D4	RKO-r	1
reac	RF3AD6980	FBA-c	zero
reac	RF3AD6980	FBA-f	0
reac	RF3AD6980	FVA95-c	free
reac	RF3AD6980	FVA95-lb	-0.282388605
reac	RF3AD6980	FVA95-ub	0
reac	RF3AD6980	GCR-r	C-DB3AC245
reac	RF3AD6980	RKO-c	unaf
reac	RF3AD6980	RKO-r	1
reac	RF3AFC26B	FBA-c	zero
reac	RF3AFC26B	FBA-f	0
reac	RF3AFC26B	FVA95-c	free
reac	RF3AFC26B	FVA95-lb	-10000
reac	RF3AFC26B	FVA95-ub	10000
reac	RF3AFC26B	GCR-r	C-6249C655
reac	RF3AFC26B	RKO-c	unaf
reac	RF3AFC26B	RKO-r	1
reac	RF3F26333	FBA-c	zero
reac	RF3F26333	FBA-f	0
reac	RF3F26333	FVA95-c	free
reac	RF3F26333	FVA95-lb	0
reac	RF3F26333	FVA95-ub	0.448235689
reac	RF3F26333	GCR-r	C-C00A434B
reac	RF3F26333	RKO-c	unaf
reac	RF3F26333	RKO-r	1
reac	RF40018F1	FBA-c	zero
reac	RF40018F1	FBA-f	0
reac	RF40018F1	FVA95-c	free
reac	RF40018F1	FVA95-lb	0
reac	RF40018F1	FVA95-ub	1.254796336
reac	RF40018F1	GCR-r	C-61796E93
reac	RF40018F1	RKO-c	unaf
reac	RF40018F1	RKO-r	1
reac	RF40AA21C	FBA-c	zero
reac	RF40AA21C	FBA-f	0
reac	RF40AA21C	FVA95-c	free
reac	RF40AA21C	FVA95-lb	-0.09587092
reac	RF40AA21C	FVA95-ub	0
reac	RF40AA21C	GCR-r	C-3075B4
reac	RF40AA21C	RKO-c	unaf
reac	RF40AA21C	RKO-r	1
reac	RF465B5BE	FBA-c	zero
reac	RF465B5BE	FBA-f	0
reac	RF465B5BE	FVA95-c	free
reac	RF465B5BE	FVA95-lb	-1.826112979
reac	RF465B5BE	FVA95-ub	0
reac	RF465B5BE	GCR-r	C-A6368E21
reac	RF465B5BE	RKO-c	unaf
reac	RF465B5BE	RKO-r	1
reac	RF4D39492	FBA-c	zero
reac	RF4D39492	FBA-f	-9.71159E-11
reac	RF4D39492	FVA95-c	free
reac	RF4D39492	FVA95-lb	-0.092498838
reac	RF4D39492	FVA95-ub	0
reac	RF4D39492	GCR-r	C-6E7C2744
reac	RF4D39492	RKO-c	unaf
reac	RF4D39492	RKO-r	1
reac	RF4DE92E0	FBA-c	zero
reac	RF4DE92E0	FBA-f	0
reac	RF4DE92E0	FVA95-c	bloc
reac	RF4DE92E0	FVA95-lb	0
reac	RF4DE92E0	FVA95-ub	0
reac	RF4DE92E0	GCR-r	C-18891BE7
reac	RF4DE92E0	RKO-c	unaf
reac	RF4DE92E0	RKO-r	1
reac	RF506038C	FBA-c	nonz
reac	RF506038C	FBA-f	0.015822532
reac	RF506038C	FVA95-c	free
reac	RF506038C	FVA95-lb	0.015031405
reac	RF506038C	FVA95-ub	2.754200874
reac	RF506038C	GCR-r	singleton
reac	RF506038C	RKO-c	leth
reac	RF506038C	RKO-r	0
reac	RF5B8E8D	FBA-c	zero
reac	RF5B8E8D	FBA-f	0
reac	RF5B8E8D	FVA95-c	free
reac	RF5B8E8D	FVA95-lb	-10000
reac	RF5B8E8D	FVA95-ub	10000
reac	RF5B8E8D	GCR-r	singleton
reac	RF5B8E8D	RKO-c	unaf
reac	RF5B8E8D	RKO-r	1
reac	RF5D5FD4A	FBA-c	zero
reac	RF5D5FD4A	FBA-f	0
reac	RF5D5FD4A	FVA95-c	free
reac	RF5D5FD4A	FVA95-lb	-5.478338939
reac	RF5D5FD4A	FVA95-ub	0
reac	RF5D5FD4A	GCR-r	singleton
reac	RF5D5FD4A	RKO-c	unaf
reac	RF5D5FD4A	RKO-r	1
reac	RF5D8FB16	FBA-c	zero
reac	RF5D8FB16	FBA-f	0
reac	RF5D8FB16	FVA95-c	free
reac	RF5D8FB16	FVA95-lb	-1.434681501
reac	RF5D8FB16	FVA95-ub	0
reac	RF5D8FB16	GCR-r	C-E2CAA697
reac	RF5D8FB16	RKO-c	unaf
reac	RF5D8FB16	RKO-r	1
reac	RF6215834	FBA-c	zero
reac	RF6215834	FBA-f	0
reac	RF6215834	FVA95-c	free
reac	RF6215834	FVA95-lb	-5.478338939
reac	RF6215834	FVA95-ub	0
reac	RF6215834	GCR-r	singleton
reac	RF6215834	RKO-c	unaf
reac	RF6215834	RKO-r	1
reac	RF6361831	FBA-c	nonz
reac	RF6361831	FBA-f	-0.001305719
reac	RF6361831	FVA95-c	free
reac	RF6361831	FVA95-lb	-0.098122955
reac	RF6361831	FVA95-ub	-0.001240433
reac	RF6361831	GCR-r	C-4FA04CB2
reac	RF6361831	RKO-c	impa
reac	RF6361831	RKO-r	0.641208325
reac	RF63CDCCF	FBA-c	zero
reac	RF63CDCCF	FBA-f	0
reac	RF63CDCCF	FVA95-c	free
reac	RF63CDCCF	FVA95-lb	0
reac	RF63CDCCF	FVA95-ub	2.758712504
reac	RF63CDCCF	GCR-r	C-29AC2529
reac	RF63CDCCF	RKO-c	unaf
reac	RF63CDCCF	RKO-r	1
reac	RF65BCB5	FBA-c	zero
reac	RF65BCB5	FBA-f	0
reac	RF65BCB5	FVA95-c	free
reac	RF65BCB5	FVA95-lb	-0.36083511
reac	RF65BCB5	FVA95-ub	0
reac	RF65BCB5	GCR-r	C-8B928B49
reac	RF65BCB5	RKO-c	unaf
reac	RF65BCB5	RKO-r	1
reac	RF68799E3	FBA-c	zero
reac	RF68799E3	FBA-f	-2.49352E-11
reac	RF68799E3	FVA95-c	free
reac	RF68799E3	FVA95-lb	-10000
reac	RF68799E3	FVA95-ub	10000
reac	RF68799E3	GCR-r	singleton
reac	RF68799E3	RKO-c	unaf
reac	RF68799E3	RKO-r	1
reac	RF687DCE3	FBA-c	zero
